,TIME OCC,Vict Age,Crm Cd Desc,AREA NAME,Vict Sex,Premis Desc,Weapon Desc,LOCATION
996153,1530,31,4,8,1,136,58,9225
996158,1240,36,43,8,0,151,58,6170
996160,1630,24,10,0,1,48,24,2493
996166,925,31,4,8,1,158,58,9595
996168,1610,28,2,13,1,199,28,7352
996170,600,18,4,13,0,151,58,155
996186,1015,29,4,8,0,182,58,7111
996191,200,52,36,1,0,151,58,5998
996199,2230,40,10,13,1,151,70,5957
996227,2135,27,2,17,1,188,58,9411
996228,1730,38,23,15,0,199,70,4472
996229,830,49,23,2,0,188,54,2880
996231,1,35,37,9,0,189,58,782
996235,2100,24,2,17,1,199,28,10047
996240,2230,57,2,9,1,188,24,3563
996242,2120,45,2,13,0,151,24,10061
996248,1045,48,37,3,0,189,58,1060
996256,1440,68,4,2,0,189,58,8997
996262,1840,30,4,0,0,29,58,8381
996270,1340,25,36,6,1,151,58,7562
996274,1900,41,2,8,1,162,32,7251
996280,1625,65,14,12,1,59,68,1853
996291,1150,32,4,13,0,199,58,5999
996297,130,46,2,13,1,182,58,3432
996314,800,58,2,8,1,188,58,9595
996333,1350,44,37,8,0,199,58,9848
996335,2052,67,3,3,1,164,43,8261
996340,945,18,4,14,0,188,58,515
996342,1200,33,29,8,1,189,70,7052
996345,1340,47,75,12,0,218,68,6634
996349,1800,23,36,3,0,189,58,1839
996357,1300,49,10,11,1,21,49,3521
996359,2030,19,10,8,1,165,24,1123
996376,850,36,10,6,1,165,70,262
996383,2250,21,80,14,1,223,39,4060
996402,2000,13,2,17,0,165,24,7248
996403,540,37,4,18,0,86,58,1465
996404,200,37,37,19,0,189,58,2596
996408,1445,63,2,5,1,189,56,4840
996423,2145,3,38,16,0,199,58,3981
996437,1415,56,4,8,0,151,58,908
996440,740,57,3,10,0,149,58,9389
996443,2330,39,4,12,0,182,58,8845
996450,200,29,52,1,0,151,58,3635
996454,830,24,4,14,0,189,58,2945
996459,2100,35,2,0,0,199,21,9306
996484,1200,34,75,12,1,218,68,5926
996485,1130,15,37,4,0,199,58,4357
996490,1715,24,2,1,1,199,24,9087
996500,2330,54,2,0,1,189,68,5423
996509,930,42,23,12,1,79,70,8622
996511,615,52,56,4,1,189,24,8129
996516,1905,54,2,1,1,151,8,6712
996520,900,33,23,15,0,33,70,6767
996522,700,5,24,16,0,40,58,3864
996529,1250,30,6,9,1,199,58,10045
996531,2015,39,2,4,0,151,50,5409
996533,2300,63,10,14,1,151,27,1193
996535,1200,11,17,0,0,189,58,5682
996539,1215,37,4,12,1,159,58,1618
996554,1720,32,81,12,0,218,68,40
996556,945,38,37,3,0,189,58,8833
996565,1600,34,2,4,0,199,32,162
996570,350,42,2,15,1,151,28,390
996573,1330,24,10,3,0,151,58,8836
996582,1800,14,18,0,0,189,58,7683
996583,700,70,2,9,0,188,58,9416
996586,1430,59,2,0,1,199,51,6331
996587,1000,37,37,14,0,189,58,8669
996596,1100,28,37,15,0,165,58,9446
996603,1700,27,4,6,0,188,58,7173
996606,1507,24,36,6,0,151,58,2894
996611,700,36,10,1,0,188,66,6591
996617,1945,37,4,20,1,151,58,6700
996625,1145,74,4,6,1,151,58,2913
996627,2110,19,36,4,0,199,58,4230
996629,1850,18,4,1,0,199,58,8603
996630,1620,17,2,14,1,199,66,652
996631,1023,25,59,3,0,26,58,8218
996637,1930,14,43,0,0,189,58,2484
996642,430,37,37,0,0,189,58,2130
996643,900,22,37,20,0,71,58,3191
996653,1,41,37,20,0,189,58,2364
996665,1200,37,80,13,1,151,68,165
996671,1630,37,2,11,1,165,39,8713
996683,2000,33,2,3,1,188,58,641
996684,1420,14,4,7,1,188,58,1909
996686,1,31,2,0,0,151,21,7208
996688,30,24,4,11,0,151,58,6696
996701,1958,45,2,8,1,199,51,10059
996702,2100,51,75,12,0,218,68,4623
996710,2330,52,14,12,1,165,68,7321
996716,745,33,75,12,1,218,68,4623
996718,2000,25,80,1,1,71,56,5980
996721,100,27,4,16,0,151,58,3816
996732,900,20,4,0,0,189,58,6770
996734,1,42,44,17,0,189,70,5185
996736,1030,41,23,1,1,62,70,3717
996739,1110,40,37,0,0,151,58,4647
996744,700,55,72,12,0,218,68,4623
996748,1000,37,10,13,1,151,21,5376
996779,1115,38,79,6,0,151,38,6541
996787,330,31,56,8,1,165,58,7176
996796,330,30,56,4,1,165,51,2891
996801,100,24,56,9,1,199,24,3590
996803,1835,15,2,14,1,199,29,6666
996814,100,34,2,15,1,151,22,385
996820,1000,34,56,7,0,199,58,8840
996821,2300,23,37,20,0,199,58,6565
996823,1835,27,80,6,0,199,68,9975
996829,1800,33,37,5,0,189,58,5000
996830,1430,71,4,18,0,151,58,1324
996839,1120,43,4,4,1,188,68,2503
996847,2300,34,36,18,0,188,3,3355
996887,1000,26,4,8,0,189,58,7647
996889,200,33,43,6,0,188,58,2928
996890,2200,33,56,7,1,199,58,1500
996911,1900,47,2,7,1,227,21,1916
996915,1120,54,23,0,0,199,58,1374
996916,2220,40,37,16,0,199,58,10026
996919,1600,34,2,6,1,151,28,7303
996930,1120,37,4,15,1,199,58,9278
996933,1145,33,75,12,1,218,68,40
996938,1,50,14,9,1,199,68,780
996939,1900,37,75,12,0,218,68,4623
996950,500,22,37,19,0,189,58,7216
996951,1950,32,56,0,0,199,58,8187
996952,1210,31,2,17,1,188,66,1846
996953,105,23,2,14,0,199,24,962
996962,100,21,4,6,0,71,58,2392
996963,1830,39,4,14,1,227,58,539
996968,1455,14,2,2,1,199,37,10025
996970,2040,26,56,16,1,42,32,7164
996976,1430,37,43,2,0,158,58,3030
996978,2100,35,37,9,1,189,58,4646
996989,2200,16,36,10,0,199,58,10162
996994,930,14,57,3,0,189,58,1109
997006,1800,33,2,15,1,199,0,5863
997010,1620,5,4,2,0,76,58,8791
997013,1350,35,10,0,1,189,24,6115
997014,745,38,10,7,1,199,28,10153
997022,1105,34,23,7,0,165,70,1966
997035,2200,21,37,7,0,199,58,2525
997039,1200,31,37,19,0,60,58,9625
997040,1600,28,2,16,0,189,68,4294
997050,2200,26,36,15,0,199,58,5055
997053,2200,37,4,20,0,188,58,9367
997054,1530,20,4,11,1,67,58,3621
997063,1500,37,23,9,1,199,68,3163
997064,2330,20,4,14,1,199,58,479
997067,10,37,37,14,0,189,58,6067
997068,2145,18,56,14,1,199,24,514
997070,1700,51,10,19,1,189,68,3060
997093,2040,29,37,18,0,151,58,3762
997094,715,39,4,12,0,218,58,5926
997103,1210,72,4,19,0,48,58,3308
997105,1300,36,56,8,0,188,58,6842
997115,830,53,4,4,0,88,68,9783
997118,1055,27,56,6,0,188,58,9506
997123,1200,12,4,8,1,73,58,5700
997128,1230,44,36,16,1,199,69,9940
997129,230,21,56,6,1,199,58,9927
997131,1800,33,4,0,0,189,58,3421
997136,1745,25,37,6,0,151,58,3175
997139,1600,33,58,19,0,217,58,5885
997142,2000,68,23,0,0,189,70,1753
997147,2230,22,2,9,0,199,24,6535
997151,1750,38,10,7,1,189,27,635
997154,2000,37,2,0,1,90,24,7826
997158,145,9,2,0,1,199,66,6774
997160,130,34,2,14,1,188,36,10041
997171,1500,16,4,9,1,158,58,5483
997172,2200,31,37,2,0,151,58,8398
997179,1730,40,4,17,0,165,58,7248
997181,2355,43,80,6,1,199,68,752
997183,2300,19,23,0,1,86,54,6313
997200,900,26,23,14,0,217,70,3551
997202,1640,44,37,0,0,90,58,6415
997204,2330,24,36,2,0,189,58,8318
997208,1500,68,56,15,0,189,58,4856
997219,500,30,72,12,0,218,68,5926
997222,1715,28,10,4,1,199,8,9092
997228,1150,30,4,12,0,218,58,5927
997249,1623,20,4,2,0,182,58,8834
997253,30,25,52,0,0,151,58,5718
997257,1320,70,80,8,0,223,58,7176
997259,2130,22,56,17,1,199,37,9916
997265,2200,31,75,16,0,151,58,4121
997268,2200,61,13,9,0,182,68,3384
997272,1630,31,4,4,1,165,58,5994
997281,2300,50,37,6,0,165,58,2722
997288,2355,64,2,3,1,199,68,1466
997291,1140,24,2,5,1,152,27,10112
997293,2040,64,56,1,1,74,58,8065
997295,1830,35,80,0,1,48,56,5415
997298,2345,37,10,3,1,151,0,1200
997300,1750,30,37,14,0,189,68,173
997304,500,74,4,11,0,151,58,5631
997306,1100,32,2,9,1,149,68,9874
997307,1820,58,75,12,0,218,68,8022
997309,1830,37,58,11,0,71,58,2982
997310,1435,21,56,8,1,158,58,7631
997312,2059,63,22,0,1,3,24,6660
997318,1100,39,75,12,0,218,68,7302
997325,1600,38,37,12,1,189,58,5136
997326,810,36,4,9,1,188,58,8030
997340,1210,35,27,16,1,227,43,8240
997347,1200,32,75,12,1,218,68,4623
997350,110,21,2,3,1,188,43,9547
997355,1508,35,75,12,1,218,68,4623
997368,1400,37,23,14,0,189,70,4651
997371,100,51,4,0,0,188,58,3943
997382,1958,20,4,14,0,188,58,1041
997384,2340,19,4,16,1,189,58,4099
997386,2245,59,4,20,1,151,58,2450
997387,1800,24,2,6,0,182,68,7106
997400,1000,42,23,14,1,199,70,9654
997403,1730,38,74,0,0,149,58,9278
997405,1200,45,4,14,1,79,68,651
997408,1155,36,2,8,0,188,58,9602
997411,2035,40,4,16,0,188,58,7799
997414,1914,35,4,7,1,165,58,2328
997417,1030,36,72,2,0,151,58,3874
997424,900,35,36,2,0,151,58,415
997426,1810,36,37,14,0,189,58,1082
997427,1520,28,37,3,0,199,58,10022
997432,1015,65,4,8,1,189,58,7111
997436,1700,37,75,18,1,189,68,8823
997440,2025,28,56,19,1,162,58,3253
997447,2320,53,4,2,1,42,68,9838
997455,820,30,14,18,0,59,68,600
997457,1120,54,80,0,0,223,58,1374
997472,1040,51,4,0,0,188,58,6526
997477,1815,39,23,6,0,199,70,9506
997486,1130,64,2,0,1,189,8,7428
997488,610,59,2,0,1,199,58,7736
997503,940,30,2,13,1,188,28,10139
997506,1007,28,68,12,0,218,68,6634
997513,650,30,37,8,0,189,45,6555
997517,1700,56,74,12,1,188,68,6935
997520,815,60,4,15,0,151,58,5723
997521,1330,54,56,1,0,158,58,8666
997524,1900,32,37,16,0,165,58,3998
997527,2350,32,56,17,1,199,36,2553
997549,1910,28,2,17,1,199,28,10154
997554,1030,22,4,3,0,151,58,8441
997564,600,23,36,15,0,151,58,5024
997569,830,24,56,12,0,165,58,6587
997576,1415,30,2,14,1,188,24,88
997585,2100,32,56,14,1,199,24,10041
997591,1200,16,4,3,0,67,58,596
997604,1245,46,2,14,0,42,69,514
997614,1455,22,4,5,1,165,58,3731
997619,1830,25,37,18,0,60,58,8510
997623,1900,17,56,20,1,188,24,7805
997638,2230,27,2,0,0,199,36,7641
997639,1000,22,52,2,0,189,58,966
997653,1750,20,56,15,1,99,58,6095
997654,200,32,37,4,1,189,58,843
997656,1500,13,18,0,0,189,68,8363
997674,1400,26,14,12,1,188,68,8827
997675,300,21,7,4,0,151,58,4774
997676,913,31,56,9,0,199,58,1283
997678,200,27,37,2,0,199,58,8438
997703,2210,36,37,15,1,151,68,5707
997720,1700,45,4,0,0,189,58,8348
997726,1605,56,36,4,1,189,58,181
997728,2330,63,10,2,1,227,24,400
997730,1130,46,10,1,1,151,51,5998
997733,2050,36,37,2,0,189,58,1174
997735,1630,33,2,0,0,227,23,3421
997737,1030,27,4,16,0,189,58,7342
997741,1630,29,4,18,0,199,58,10122
997742,1520,63,4,4,1,166,58,1999
997745,940,18,37,0,0,151,58,5320
997749,1525,44,56,1,0,79,58,8603
997762,630,41,3,1,0,0,58,6720
997763,940,34,4,9,0,149,58,9670
997765,400,42,37,7,0,199,58,9553
997766,1745,33,80,6,1,163,45,7226
997778,2115,62,37,0,0,151,58,8756
997780,2000,35,2,16,0,3,58,7724
997785,17,33,2,0,1,151,68,7132
997790,610,61,75,12,1,218,68,5283
997803,1110,54,2,4,1,151,45,6784
997811,2015,16,3,6,1,188,58,9906
997814,2200,39,67,16,1,199,67,7582
997817,2100,19,4,0,0,182,68,8775
997820,1000,57,2,7,0,227,8,8492
997838,1245,82,37,0,1,189,58,3939
997854,630,49,37,15,1,151,58,4512
997855,250,62,2,6,1,71,35,6139
997857,2355,22,4,12,0,165,58,8827
997865,2000,53,14,9,0,199,68,5196
997866,2200,28,37,14,0,189,58,8175
997867,2140,26,80,20,1,199,24,1346
997881,1345,32,4,14,0,82,68,1095
997886,1255,50,56,13,1,199,58,7352
997887,1850,42,4,14,0,164,68,5313
997889,1900,55,2,2,1,151,58,3948
997892,130,48,23,19,0,189,70,2800
997897,1855,56,4,4,0,3,58,6593
997912,2000,38,4,17,1,188,58,7187
997916,2210,57,4,1,1,151,58,5998
997918,1330,82,4,4,1,189,58,6011
997921,1545,17,4,3,0,67,58,1496
997926,2330,50,2,9,1,226,32,781
997928,1110,22,2,0,0,151,39,3571
997932,1740,64,4,1,1,188,58,7352
997934,2130,43,2,14,0,199,8,9379
997941,800,43,4,16,1,199,58,9481
997952,700,23,29,15,1,189,70,5209
997960,1049,31,55,0,0,172,68,7858
997962,1505,48,3,14,1,158,24,739
997972,2100,49,56,11,0,151,5,5823
997996,1025,33,72,12,0,218,68,4623
997998,1945,64,4,1,1,71,58,4710
998002,1545,56,36,14,0,189,58,775
998003,20,39,13,18,1,158,35,950
998007,525,63,56,8,1,199,58,6082
998010,1620,28,4,20,0,158,58,1258
998013,230,30,4,1,1,165,58,2733
998014,1000,22,74,1,0,62,58,3717
998015,745,40,2,15,1,199,8,9574
998018,1945,46,75,12,1,218,68,4623
998020,1425,58,4,19,1,199,58,7066
998021,100,30,52,6,0,151,58,1308
998027,1120,29,23,9,0,199,70,6589
998028,2150,28,2,0,1,199,66,10080
998043,1700,11,4,3,0,189,58,1601
998055,2015,63,2,13,0,199,58,6593
998061,1020,24,7,14,0,199,58,9899
998062,2200,16,52,14,0,3,58,654
998079,10,17,28,2,1,151,70,3955
998086,1535,42,2,4,0,165,58,3598
998094,2000,23,10,18,1,151,28,324
998098,840,68,2,1,1,199,14,3190
998113,1410,46,56,11,1,165,24,5644
998126,1751,20,4,0,0,189,58,2782
998128,320,22,4,20,1,189,58,6480
998137,430,32,4,15,0,151,58,6148
998140,2230,35,56,9,1,199,58,9215
998165,2220,25,2,9,1,227,24,6508
998179,1115,41,4,8,0,199,58,1523
998189,100,22,2,0,0,189,24,7426
998204,200,30,4,8,0,159,58,10059
998225,1500,42,13,2,1,199,58,2838
998227,1430,78,4,19,1,156,68,6398
998228,1500,51,4,0,0,189,68,5013
998229,200,33,36,7,0,165,58,2555
998233,1000,14,4,2,0,73,58,3109
998237,1815,41,23,19,0,189,70,5212
998247,2040,32,2,2,1,199,0,9441
998259,1400,33,4,3,1,149,58,9601
998268,2100,56,2,0,1,199,68,9655
998276,1410,29,36,20,0,189,58,3131
998277,855,21,2,5,0,189,58,4706
998283,536,44,22,20,1,158,49,316
998296,700,45,2,3,1,199,14,1493
998301,1100,50,4,0,0,158,58,7943
998304,1200,28,4,15,0,151,58,5529
998306,1100,24,37,17,0,70,58,2541
998314,1312,49,13,8,0,189,58,5877
998315,600,42,36,9,1,151,58,272
998316,2000,32,58,4,0,88,58,9523
998337,45,41,2,0,0,199,12,8505
998339,1015,89,2,19,0,189,68,3335
998341,816,50,23,7,0,70,70,2328
998345,1300,22,2,0,0,199,27,6885
998348,1620,27,4,2,0,42,58,2879
998358,1730,30,4,16,1,158,58,4000
998373,1235,52,77,13,1,199,45,9149
998378,1600,44,4,19,1,164,58,9124
998392,1645,23,2,14,1,199,14,8884
998396,700,39,56,1,1,165,51,6074
998397,1650,33,14,18,0,59,68,3139
998399,1115,47,77,0,0,199,68,9394
998403,430,28,4,1,1,151,58,824
998406,1210,25,37,12,1,218,58,3545
998407,145,38,67,0,0,199,68,8600
998410,1440,18,4,14,0,199,58,2400
998414,1515,33,10,14,0,199,66,1096
998415,1830,27,10,1,1,151,37,6732
998416,130,29,37,3,0,189,58,7843
998417,1345,47,72,12,1,218,68,4623
998424,1320,48,2,14,1,165,8,93
998428,2030,54,4,4,0,189,58,8103
998441,1400,15,23,2,0,67,70,8860
998458,830,67,10,4,1,165,24,10067
998464,1900,40,36,9,0,189,58,8651
998468,1915,44,56,13,1,188,21,7990
998472,800,39,23,15,0,151,58,5763
998477,1300,28,2,17,0,174,58,5188
998479,2015,34,37,11,0,188,58,2656
998487,1215,38,4,12,1,218,68,5926
998489,2200,51,56,4,1,165,24,3483
998495,1800,34,4,3,1,189,58,629
998497,1845,55,4,6,0,199,58,9170
998500,2300,35,37,9,1,189,58,5589
998502,245,22,36,14,1,223,58,2832
998506,1800,24,52,9,0,199,28,9427
998508,1525,18,37,10,0,189,58,3595
998520,840,58,23,10,0,158,70,6085
998522,1230,49,37,11,0,199,58,3632
998523,1300,44,2,19,0,164,58,3081
998528,1300,27,75,12,1,218,68,4623
998535,138,37,27,0,1,199,66,6984
998536,815,43,2,8,0,189,68,6953
998549,1,35,13,18,0,151,68,506
998551,1140,56,4,15,0,199,58,385
998569,2200,29,14,6,1,199,68,9926
998576,1900,27,56,3,1,199,58,9205
998578,2200,28,4,7,0,151,58,8436
998581,1230,55,4,7,0,151,68,2193
998586,1315,35,4,12,0,189,58,4825
998602,720,38,80,9,0,223,68,8063
998610,1830,55,4,7,0,151,58,7851
998617,1330,45,4,8,0,48,58,7051
998621,345,45,2,15,0,151,24,5183
998635,1900,41,13,6,1,189,68,806
998636,1950,36,13,6,1,189,58,8894
998638,1420,23,2,20,1,188,66,9683
998647,2045,36,2,8,1,189,58,7095
998655,1130,34,4,0,0,189,58,6032
998670,915,24,4,19,1,189,58,7027
998685,1830,32,56,1,1,199,8,7538
998688,1510,23,38,19,1,81,24,2633
998689,2100,45,2,4,1,199,53,8608
998690,320,32,56,3,1,188,58,1550
998692,154,40,2,12,0,13,58,8845
998696,1950,56,4,19,1,3,58,2802
998704,2000,5,18,7,0,189,58,1609
998711,1610,47,37,11,0,151,58,3645
998716,1800,31,37,17,0,151,58,2338
998720,1200,59,4,4,0,151,58,4739
998734,1415,16,37,13,0,67,58,4609
998743,2000,32,37,19,0,199,58,7961
998752,2200,30,36,6,0,151,58,2712
998753,845,67,43,1,0,188,68,6593
998754,1135,21,56,17,1,199,54,5677
998758,120,37,23,16,0,189,70,6972
998764,1000,47,4,3,1,189,68,8946
998768,20,42,2,6,1,199,32,9572
998774,1233,28,4,8,0,188,58,1123
998787,1200,55,80,3,1,158,68,1105
998790,1000,42,23,4,1,189,70,1649
998795,700,36,36,5,0,160,68,5048
998799,610,34,2,15,0,188,56,5248
998805,500,21,82,12,1,188,68,1067
998806,155,42,2,1,1,199,0,9127
998809,2000,61,23,19,0,189,70,3474
998812,900,45,37,11,0,151,58,6690
998815,1330,23,36,2,0,199,68,3969
998817,1930,67,4,3,1,88,58,9376
998823,1100,56,23,15,1,158,70,4780
998832,2134,34,10,11,1,9,21,168
998834,1200,41,7,14,0,189,58,44
998837,1940,34,37,14,1,189,58,8967
998839,1730,14,75,8,0,67,58,6359
998840,720,78,13,13,0,157,68,7352
998841,1645,43,4,9,1,87,58,5167
998844,1300,50,23,17,1,151,70,2540
998850,1500,24,2,9,1,199,24,9328
998856,1500,13,10,4,1,199,24,4362
998867,115,28,4,16,0,151,58,3855
998875,2045,23,3,19,0,182,70,3455
998882,4,22,43,15,0,199,58,2131
998909,317,25,23,18,0,189,70,8814
998913,1021,16,4,4,1,67,58,4896
998914,5,28,37,12,0,189,58,254
998934,1240,29,4,12,1,151,58,4
998935,215,48,4,20,0,151,58,2903
998936,1935,60,4,3,1,189,20,993
998939,1730,51,4,7,0,188,58,9797
998941,1400,36,72,12,1,218,68,6634
998942,200,29,37,18,0,151,58,5262
998944,600,30,56,11,0,199,66,10117
998949,1530,24,4,1,1,158,68,7989
998953,700,27,2,0,1,199,66,8379
998955,130,72,80,0,1,160,15,9048
998958,930,50,2,0,0,3,66,8230
998959,1930,45,2,20,1,189,5,3648
998974,1900,29,56,11,0,60,58,3656
999008,2120,60,4,7,1,29,58,2226
999009,500,46,23,10,1,70,70,5852
999015,2300,17,2,4,1,199,24,2750
999016,2210,26,37,16,0,151,58,4158
999018,1230,57,10,14,0,199,70,8051
999019,1200,42,37,11,0,151,58,3644
999020,1830,45,2,6,1,188,28,2654
999029,30,67,23,9,0,189,58,4658
999033,2045,63,75,12,0,218,68,5283
999035,1700,56,10,0,1,189,15,6786
999045,1955,40,23,11,0,9,70,3408
999047,2140,38,2,8,1,188,58,723
999064,735,22,77,4,0,199,68,9414
999075,1030,28,43,20,0,189,32,5794
999078,1227,62,56,0,0,188,58,9944
999086,1528,21,7,15,0,51,58,4945
999093,1510,29,4,2,1,60,58,3035
999095,1200,55,4,3,0,177,58,7932
999108,1920,22,56,7,1,199,51,2209
999110,100,47,23,17,0,189,70,6837
999112,2230,30,2,14,1,189,51,1226
999122,40,21,37,11,0,223,58,10139
999124,1915,17,4,2,1,209,58,8920
999143,1700,69,4,6,1,199,58,9497
999146,50,30,2,16,1,199,66,4026
999156,1200,32,5,7,1,199,58,1982
999175,800,31,4,2,1,42,58,8558
999184,300,50,56,7,1,165,37,8337
999191,1215,34,4,0,1,165,58,3228
999193,1800,31,4,17,0,189,58,2250
999199,2315,24,23,16,0,151,70,7275
999203,2040,42,37,11,0,151,58,3539
999221,1308,15,18,14,0,189,58,481
999222,1930,25,14,6,0,188,68,9503
999229,615,29,2,14,0,199,51,8511
999232,1400,48,4,16,0,164,58,9999
999247,1715,56,4,1,1,151,58,5998
999254,1230,76,56,16,0,165,24,3804
999260,1641,47,6,6,1,199,58,9507
999261,1625,63,4,14,1,165,58,8875
999266,1340,29,10,9,1,158,24,8726
999271,2200,28,14,12,1,71,68,6211
999284,540,62,2,7,1,199,9,9766
999288,705,25,10,8,0,189,28,6434
999323,1500,36,4,6,1,158,58,7599
999324,15,18,23,18,1,189,70,264
999332,2050,75,56,15,0,151,51,5209
999335,843,39,10,11,1,165,70,5835
999337,2220,38,3,2,1,3,70,9803
999343,2115,21,4,19,0,189,58,3318
999344,1700,61,23,19,1,199,70,9752
999363,15,40,2,4,1,199,66,5321
999366,1550,47,4,11,0,182,58,4693
999369,400,51,56,0,1,199,32,7304
999375,1735,9,2,14,0,165,66,9528
999379,2250,36,2,11,1,199,66,2098
999381,6,35,2,4,0,158,51,8724
999385,430,48,67,12,1,188,68,6935
999388,1120,17,23,0,0,199,58,1374
999390,1640,36,4,16,0,165,58,4155
999397,1600,17,4,11,1,188,58,2895
999405,945,42,4,7,0,70,58,2523
999407,2130,34,37,13,0,199,58,9757
999411,720,60,2,7,1,188,58,8525
999421,200,42,80,15,1,187,68,5865
999422,1340,22,22,9,1,186,51,3162
999439,430,58,2,9,1,151,51,8044
999448,2230,41,2,12,1,16,8,2671
999450,1930,31,56,18,1,158,8,680
999451,1000,15,18,19,0,67,58,8260
999454,1650,47,4,18,1,188,58,9754
999456,2000,65,14,12,1,199,68,7949
999458,2016,51,2,20,1,199,69,4032
999464,1843,47,13,16,1,189,68,3808
999474,1730,36,13,9,1,226,68,1260
999479,1345,17,4,2,1,227,58,400
999482,1225,41,4,0,0,189,58,209
999483,240,46,4,9,1,188,58,9652
999486,1850,38,37,7,0,199,58,9259
999492,1340,55,2,14,0,151,21,3713
999494,210,23,56,11,1,151,24,5950
999508,1800,29,37,16,0,189,58,8404
999513,1,51,13,9,1,182,68,6979
999519,1600,38,10,14,1,188,23,1131
999524,1730,19,4,0,0,189,58,9278
999528,1600,53,4,17,1,151,58,1979
999529,710,36,37,4,0,151,58,5267
999532,1625,28,67,13,1,223,68,1389
999534,2330,22,13,6,1,189,68,4555
999558,2250,18,2,0,1,151,37,209
999571,2030,33,4,12,0,151,58,1134
999579,1030,25,36,0,1,151,27,6933
999586,1000,22,4,19,1,189,58,2867
999602,45,41,37,13,0,189,58,5258
999619,2130,77,13,13,1,151,68,5974
999633,2200,22,37,17,1,151,68,7021
999640,1500,34,2,1,1,151,37,5919
999643,2210,18,56,10,1,199,58,9406
999651,600,37,14,12,1,199,68,8453
999652,1449,32,4,6,1,189,58,8074
999654,2110,90,16,18,0,151,68,897
999658,1730,25,4,19,0,189,58,7661
999664,2210,41,61,15,1,189,36,1748
999667,1015,36,4,4,1,159,58,4367
999671,340,28,2,16,1,188,58,7660
999674,1238,33,56,0,0,79,58,8846
999677,2100,15,2,7,1,164,58,8215
999679,200,22,4,20,1,165,58,6926
999681,2100,30,2,19,0,199,51,9971
999686,2330,28,2,6,1,199,58,10126
999688,430,34,23,6,1,199,70,8358
999689,1000,44,3,14,1,199,23,9379
999692,730,35,23,0,1,189,70,6660
999696,1100,49,23,18,1,158,70,3742
999701,1800,30,23,16,0,121,70,10055
999703,2100,39,4,16,0,189,58,4221
999704,945,17,18,14,0,189,58,223
999709,2055,10,10,14,0,189,24,505
999712,5,56,4,18,1,164,58,5259
999717,530,38,2,15,0,199,24,10116
999725,130,21,37,7,0,189,58,1813
999730,230,26,2,5,1,199,36,9912
999731,1530,56,23,0,0,189,70,6492
999741,750,24,2,0,1,148,32,9945
999743,2102,22,2,15,1,188,58,6812
999752,750,24,56,11,1,199,28,9882
999758,1044,56,23,19,0,199,70,3287
999765,1530,39,80,12,1,188,68,40
999774,850,67,75,12,0,218,68,4623
999776,200,61,4,13,1,151,58,5921
999785,30,44,37,8,1,189,58,7693
999787,1945,42,37,18,0,189,58,3052
999789,2000,49,72,1,0,71,58,7466
999795,1750,49,23,8,0,60,70,714
999802,2100,41,4,10,0,189,58,4501
999819,125,37,2,3,1,25,43,7878
999825,1745,71,14,6,1,199,68,7457
999828,1100,43,10,16,1,165,28,4013
999841,100,22,52,15,0,151,58,8767
999846,1145,35,37,8,0,165,58,1428
999850,900,27,37,1,0,188,58,8109
999851,1650,32,4,1,1,175,58,5998
999853,2300,46,37,11,0,151,58,7487
999854,900,15,52,18,0,189,58,2357
999858,1600,55,43,2,1,189,68,393
999860,1950,15,23,7,1,189,70,2164
999867,1750,41,23,15,0,73,70,5634
999872,1500,23,37,11,0,151,58,3643
999894,1600,24,10,0,0,165,24,3714
999896,1900,28,3,15,1,199,24,1368
999902,1015,33,2,1,1,188,68,8705
999907,1230,45,2,12,0,151,68,5220
999913,1730,40,37,19,1,151,68,2631
999915,545,37,56,0,1,165,51,4769
999918,1030,6,38,14,1,50,58,1041
999921,2200,61,4,17,1,90,58,6311
999923,1230,40,4,15,1,165,68,5197
999937,1020,46,3,1,1,188,14,9070
999945,1319,35,56,16,1,42,58,3993
999960,1940,34,37,14,1,165,58,8467
999963,740,13,4,10,0,149,58,4941
999965,1630,36,75,12,1,188,68,8975
999969,1200,33,13,12,0,151,68,5784
999970,2200,11,76,17,1,151,70,2268
999975,1530,16,2,19,1,199,58,9940
999978,505,38,75,12,0,218,68,5926
999979,55,20,2,17,0,166,68,5623
999983,1545,32,13,18,1,189,58,3723
999984,50,36,56,6,1,165,24,7640
999988,1148,22,3,11,1,188,32,10041
999992,810,68,56,1,1,199,21,7472
999996,930,20,37,11,0,199,58,9832
1000012,1900,29,4,13,0,223,58,9091
1000017,1300,42,2,9,1,199,43,5547
1000018,900,49,2,13,1,188,39,6706
1000022,1544,15,23,15,1,188,70,5163
1000023,1400,24,37,1,0,151,58,4718
1000026,1515,63,80,19,0,223,68,2853
1000027,700,68,4,0,0,189,58,4755
1000029,840,42,4,14,0,87,58,8502
1000030,2345,46,56,0,0,199,58,9890
1000036,1445,49,4,18,1,199,58,2359
1000044,200,27,37,2,0,189,58,1476
1000054,1720,25,2,14,0,188,0,9453
1000064,615,42,2,15,1,188,0,5640
1000093,1515,18,2,9,1,186,24,3368
1000094,1920,30,56,12,1,199,24,5040
